Reading,Flow(cfs),Stage(ft),Cross_Section(Ft2),Velocity (ft/s),Safety
2024-02-03 12:40:00,13,4.24,17.9776,0.723122108,S
2024-02-03 12:35:00,13,4.24,17.9776,0.723122108,S
2024-02-03 12:30:00,13,4.24,17.9776,0.723122108,S
2024-02-03 12:25:00,13,4.24,17.9776,0.723122108,S
2024-02-03 12:20:00,13,4.24,17.9776,0.723122108,S
2024-02-03 12:15:00,13,4.24,17.9776,0.723122108,S
2024-02-03 12:10:00,13,4.24,17.9776,0.723122108,S
2024-02-03 12:05:00,13,4.24,17.9776,0.723122108,S
2024-02-03 12:00:00,13,4.24,17.9776,0.723122108,S
2024-02-03 11:55:00,13,4.24,17.9776,0.723122108,S
2024-02-03 11:50:00,13,4.24,17.9776,0.723122108,S
2024-02-03 11:45:00,13,4.25,18.0625,0.719723183,S
2024-02-03 11:40:00,13,4.25,18.0625,0.719723183,S
2024-02-03 11:35:00,13,4.25,18.0625,0.719723183,S
2024-02-03 11:30:00,13,4.25,18.0625,0.719723183,S
2024-02-03 11:25:00,13,4.25,18.0625,0.719723183,S
2024-02-03 11:20:00,13,4.25,18.0625,0.719723183,S
2024-02-03 11:15:00,13,4.25,18.0625,0.719723183,S
2024-02-03 11:10:00,13,4.25,18.0625,0.719723183,S
2024-02-03 11:05:00,13,4.26,18.1476,0.716348167,S
2024-02-03 11:00:00,13,4.25,18.0625,0.719723183,S
2024-02-03 10:55:00,13,4.25,18.0625,0.719723183,S
2024-02-03 10:50:00,13,4.25,18.0625,0.719723183,S
2024-02-03 10:45:00,13,4.26,18.1476,0.716348167,S
2024-02-03 10:40:00,13,4.26,18.1476,0.716348167,S
2024-02-03 10:35:00,13,4.25,18.0625,0.719723183,S
2024-02-03 10:30:00,13,4.25,18.0625,0.719723183,S
2024-02-03 10:25:00,13,4.26,18.1476,0.716348167,S
2024-02-03 10:20:00,13,4.26,18.1476,0.716348167,S
2024-02-03 10:15:00,13,4.26,18.1476,0.716348167,S
2024-02-03 10:10:00,13,4.26,18.1476,0.716348167,S
2024-02-03 10:05:00,13,4.26,18.1476,0.716348167,S
2024-02-03 10:00:00,14,4.27,18.2329,0.767842746,S
2024-02-03 09:55:00,13,4.26,18.1476,0.716348167,S
2024-02-03 09:50:00,13,4.26,18.1476,0.716348167,S
2024-02-03 09:45:00,14,4.27,18.2329,0.767842746,S
2024-02-03 09:40:00,14,4.27,18.2329,0.767842746,S
2024-02-03 09:35:00,14,4.27,18.2329,0.767842746,S
2024-02-03 09:30:00,14,4.27,18.2329,0.767842746,S
2024-02-03 09:25:00,13,4.26,18.1476,0.716348167,S
2024-02-03 09:20:00,14,4.27,18.2329,0.767842746,S
2024-02-03 09:15:00,14,4.27,18.2329,0.767842746,S
2024-02-03 09:10:00,14,4.28,18.3184,0.764258887,S
2024-02-03 09:05:00,14,4.27,18.2329,0.767842746,S
2024-02-03 09:00:00,14,4.27,18.2329,0.767842746,S
2024-02-03 08:55:00,14,4.28,18.3184,0.764258887,S
2024-02-03 08:50:00,14,4.27,18.2329,0.767842746,S
2024-02-03 08:45:00,14,4.28,18.3184,0.764258887,S
2024-02-03 08:40:00,14,4.28,18.3184,0.764258887,S
2024-02-03 08:35:00,14,4.28,18.3184,0.764258887,S
2024-02-03 08:30:00,14,4.28,18.3184,0.764258887,S
2024-02-03 08:25:00,14,4.28,18.3184,0.764258887,S
2024-02-03 08:20:00,14,4.28,18.3184,0.764258887,S
2024-02-03 08:15:00,14,4.28,18.3184,0.764258887,S
2024-02-03 08:10:00,14,4.28,18.3184,0.764258887,S
2024-02-03 08:05:00,14,4.28,18.3184,0.764258887,S
2024-02-03 08:00:00,14,4.28,18.3184,0.764258887,S
2024-02-03 07:55:00,14,4.28,18.3184,0.764258887,S
2024-02-03 07:50:00,14,4.28,18.3184,0.764258887,S
2024-02-03 07:45:00,14,4.28,18.3184,0.764258887,S
2024-02-03 07:40:00,14,4.29,18.4041,0.760700061,S
2024-02-03 07:35:00,14,4.29,18.4041,0.760700061,S
2024-02-03 07:30:00,14,4.29,18.4041,0.760700061,S
2024-02-03 07:25:00,14,4.29,18.4041,0.760700061,S
2024-02-03 07:20:00,14,4.29,18.4041,0.760700061,S
2024-02-03 07:15:00,14,4.29,18.4041,0.760700061,S
2024-02-03 07:10:00,14,4.29,18.4041,0.760700061,S
2024-02-03 07:05:00,14,4.29,18.4041,0.760700061,S
2024-02-03 07:00:00,14,4.29,18.4041,0.760700061,S
2024-02-03 06:55:00,14,4.29,18.4041,0.760700061,S
2024-02-03 06:50:00,14,4.29,18.4041,0.760700061,S
2024-02-03 06:45:00,14,4.29,18.4041,0.760700061,S
2024-02-03 06:40:00,15,4.3,18.49,0.811249324,S
2024-02-03 06:35:00,15,4.3,18.49,0.811249324,S
2024-02-03 06:30:00,15,4.3,18.49,0.811249324,S
2024-02-03 06:25:00,15,4.3,18.49,0.811249324,S
2024-02-03 06:20:00,15,4.3,18.49,0.811249324,S
2024-02-03 06:15:00,15,4.3,18.49,0.811249324,S
2024-02-03 06:10:00,15,4.31,18.5761,0.807489193,S
2024-02-03 06:05:00,15,4.3,18.49,0.811249324,S
2024-02-03 06:00:00,15,4.3,18.49,0.811249324,S
2024-02-03 05:55:00,15,4.3,18.49,0.811249324,S
2024-02-03 05:50:00,15,4.31,18.5761,0.807489193,S
2024-02-03 05:45:00,15,4.3,18.49,0.811249324,S
2024-02-03 05:40:00,15,4.31,18.5761,0.807489193,S
2024-02-03 05:35:00,15,4.31,18.5761,0.807489193,S
2024-02-03 05:30:00,15,4.3,18.49,0.811249324,S
2024-02-03 05:25:00,15,4.31,18.5761,0.807489193,S
2024-02-03 05:20:00,15,4.31,18.5761,0.807489193,S
2024-02-03 05:15:00,15,4.31,18.5761,0.807489193,S
2024-02-03 05:10:00,15,4.31,18.5761,0.807489193,S
2024-02-03 05:05:00,15,4.31,18.5761,0.807489193,S
2024-02-03 05:00:00,15,4.31,18.5761,0.807489193,S
2024-02-03 04:55:00,15,4.31,18.5761,0.807489193,S
2024-02-03 04:50:00,15,4.31,18.5761,0.807489193,S
2024-02-03 04:45:00,15,4.32,18.6624,0.803755144,S
2024-02-03 04:40:00,15,4.31,18.5761,0.807489193,S
2024-02-03 04:35:00,15,4.32,18.6624,0.803755144,S
2024-02-03 04:30:00,15,4.31,18.5761,0.807489193,S
2024-02-03 04:25:00,15,4.32,18.6624,0.803755144,S
2024-02-03 04:20:00,15,4.31,18.5761,0.807489193,S
2024-02-03 04:15:00,15,4.31,18.5761,0.807489193,S
2024-02-03 04:10:00,15,4.32,18.6624,0.803755144,S
2024-02-03 04:05:00,15,4.32,18.6624,0.803755144,S
2024-02-03 04:00:00,15,4.32,18.6624,0.803755144,S
2024-02-03 03:55:00,15,4.32,18.6624,0.803755144,S
2024-02-03 03:50:00,16,4.33,18.7489,0.853383398,S
2024-02-03 03:45:00,16,4.33,18.7489,0.853383398,S
2024-02-03 03:40:00,16,4.33,18.7489,0.853383398,S
2024-02-03 03:35:00,16,4.33,18.7489,0.853383398,S
2024-02-03 03:30:00,16,4.33,18.7489,0.853383398,S
2024-02-03 03:25:00,16,4.33,18.7489,0.853383398,S
2024-02-03 03:20:00,16,4.33,18.7489,0.853383398,S
2024-02-03 03:15:00,16,4.33,18.7489,0.853383398,S
2024-02-03 03:10:00,16,4.34,18.8356,0.849455287,S
2024-02-03 03:05:00,16,4.33,18.7489,0.853383398,S
2024-02-03 03:00:00,16,4.33,18.7489,0.853383398,S
2024-02-03 02:55:00,16,4.34,18.8356,0.849455287,S
2024-02-03 02:50:00,16,4.33,18.7489,0.853383398,S
2024-02-03 02:45:00,16,4.33,18.7489,0.853383398,S
2024-02-03 02:40:00,16,4.34,18.8356,0.849455287,S
2024-02-03 02:35:00,16,4.33,18.7489,0.853383398,S
2024-02-03 02:30:00,16,4.33,18.7489,0.853383398,S
2024-02-03 02:25:00,16,4.34,18.8356,0.849455287,S
2024-02-03 02:20:00,16,4.34,18.8356,0.849455287,S
2024-02-03 02:15:00,16,4.34,18.8356,0.849455287,S
2024-02-03 02:10:00,16,4.34,18.8356,0.849455287,S
2024-02-03 02:05:00,16,4.34,18.8356,0.849455287,S
2024-02-03 02:00:00,16,4.35,18.9225,0.845554234,S
2024-02-03 01:55:00,16,4.34,18.8356,0.849455287,S
2024-02-03 01:50:00,16,4.35,18.9225,0.845554234,S
2024-02-03 01:45:00,16,4.35,18.9225,0.845554234,S
2024-02-03 01:40:00,16,4.35,18.9225,0.845554234,S
2024-02-03 01:35:00,16,4.35,18.9225,0.845554234,S
2024-02-03 01:30:00,16,4.35,18.9225,0.845554234,S
2024-02-03 01:25:00,16,4.35,18.9225,0.845554234,S
2024-02-03 01:20:00,16,4.35,18.9225,0.845554234,S
2024-02-03 01:15:00,16,4.35,18.9225,0.845554234,S
2024-02-03 01:10:00,16,4.35,18.9225,0.845554234,S
2024-02-03 01:05:00,16,4.35,18.9225,0.845554234,S
2024-02-03 01:00:00,17,4.36,19.0096,0.894284993,S
2024-02-03 00:55:00,16,4.35,18.9225,0.845554234,S
2024-02-03 00:50:00,17,4.36,19.0096,0.894284993,S
2024-02-03 00:45:00,17,4.36,19.0096,0.894284993,S
2024-02-03 00:40:00,17,4.36,19.0096,0.894284993,S
2024-02-03 00:35:00,17,4.36,19.0096,0.894284993,S
2024-02-03 00:30:00,17,4.36,19.0096,0.894284993,S
2024-02-03 00:25:00,17,4.37,19.0969,0.890196838,S
2024-02-03 00:20:00,17,4.36,19.0096,0.894284993,S
2024-02-03 00:15:00,17,4.36,19.0096,0.894284993,S
2024-02-03 00:10:00,17,4.36,19.0096,0.894284993,S
2024-02-03 00:05:00,17,4.37,19.0969,0.890196838,S
2024-02-03 00:00:00,17,4.37,19.0969,0.890196838,S
2024-02-02 23:55:00,17,4.36,19.0096,0.894284993,S
2024-02-02 23:50:00,17,4.37,19.0969,0.890196838,S
2024-02-02 23:45:00,17,4.37,19.0969,0.890196838,S
2024-02-02 23:40:00,17,4.37,19.0969,0.890196838,S
2024-02-02 23:35:00,17,4.37,19.0969,0.890196838,S
2024-02-02 23:30:00,17,4.37,19.0969,0.890196838,S
2024-02-02 23:25:00,18,4.38,19.1844,0.938262338,S
2024-02-02 23:20:00,18,4.38,19.1844,0.938262338,S
2024-02-02 23:15:00,17,4.37,19.0969,0.890196838,S
2024-02-02 23:10:00,18,4.38,19.1844,0.938262338,S
2024-02-02 23:05:00,17,4.37,19.0969,0.890196838,S
2024-02-02 23:00:00,18,4.38,19.1844,0.938262338,S
2024-02-02 22:55:00,18,4.38,19.1844,0.938262338,S
2024-02-02 22:50:00,18,4.38,19.1844,0.938262338,S
2024-02-02 22:45:00,18,4.38,19.1844,0.938262338,S
2024-02-02 22:40:00,18,4.38,19.1844,0.938262338,S
2024-02-02 22:35:00,18,4.38,19.1844,0.938262338,S
2024-02-02 22:30:00,18,4.38,19.1844,0.938262338,S
2024-02-02 22:25:00,18,4.38,19.1844,0.938262338,S
2024-02-02 22:20:00,18,4.39,19.2721,0.933992663,S
2024-02-02 22:15:00,18,4.39,19.2721,0.933992663,S
2024-02-02 22:10:00,18,4.39,19.2721,0.933992663,S
2024-02-02 22:05:00,18,4.39,19.2721,0.933992663,S
2024-02-02 22:00:00,18,4.38,19.1844,0.938262338,S
2024-02-02 21:55:00,18,4.39,19.2721,0.933992663,S
2024-02-02 21:50:00,18,4.39,19.2721,0.933992663,S
2024-02-02 21:45:00,18,4.39,19.2721,0.933992663,S
2024-02-02 21:40:00,18,4.39,19.2721,0.933992663,S
2024-02-02 21:35:00,18,4.4,19.36,0.929752066,S
2024-02-02 21:30:00,18,4.4,19.36,0.929752066,S
2024-02-02 21:25:00,18,4.4,19.36,0.929752066,S
2024-02-02 21:20:00,18,4.4,19.36,0.929752066,S
2024-02-02 21:15:00,18,4.4,19.36,0.929752066,S
2024-02-02 21:10:00,19,4.41,19.4481,0.976959189,S
2024-02-02 21:05:00,19,4.41,19.4481,0.976959189,S
2024-02-02 21:00:00,19,4.41,19.4481,0.976959189,S
2024-02-02 20:55:00,19,4.41,19.4481,0.976959189,S
2024-02-02 20:50:00,18,4.4,19.36,0.929752066,S
2024-02-02 20:45:00,18,4.4,19.36,0.929752066,S
2024-02-02 20:40:00,19,4.41,19.4481,0.976959189,S
2024-02-02 20:35:00,19,4.41,19.4481,0.976959189,S
2024-02-02 20:30:00,19,4.41,19.4481,0.976959189,S
2024-02-02 20:25:00,19,4.41,19.4481,0.976959189,S
2024-02-02 20:20:00,19,4.41,19.4481,0.976959189,S
2024-02-02 20:15:00,19,4.42,19.5364,0.97254356,S
2024-02-02 20:10:00,19,4.42,19.5364,0.97254356,S
2024-02-02 20:05:00,19,4.42,19.5364,0.97254356,S
2024-02-02 20:00:00,19,4.42,19.5364,0.97254356,S
2024-02-02 19:55:00,19,4.42,19.5364,0.97254356,S
2024-02-02 19:50:00,20,4.43,19.6249,1.019113473,S
2024-02-02 19:45:00,20,4.43,19.6249,1.019113473,S
2024-02-02 19:40:00,19,4.42,19.5364,0.97254356,S
2024-02-02 19:35:00,19,4.42,19.5364,0.97254356,S
2024-02-02 19:30:00,20,4.43,19.6249,1.019113473,S
2024-02-02 19:25:00,19,4.42,19.5364,0.97254356,S
2024-02-02 19:20:00,20,4.43,19.6249,1.019113473,S
2024-02-02 19:15:00,20,4.43,19.6249,1.019113473,S
2024-02-02 19:10:00,19,4.42,19.5364,0.97254356,S
2024-02-02 19:05:00,20,4.43,19.6249,1.019113473,S
2024-02-02 19:00:00,20,4.43,19.6249,1.019113473,S
2024-02-02 18:55:00,20,4.43,19.6249,1.019113473,S
2024-02-02 18:50:00,20,4.44,19.7136,1.014528042,S
2024-02-02 18:45:00,20,4.44,19.7136,1.014528042,S
2024-02-02 18:40:00,20,4.44,19.7136,1.014528042,S
2024-02-02 18:35:00,20,4.44,19.7136,1.014528042,S
2024-02-02 18:30:00,20,4.44,19.7136,1.014528042,S
2024-02-02 18:25:00,20,4.44,19.7136,1.014528042,S
2024-02-02 18:20:00,21,4.45,19.8025,1.060472163,S
2024-02-02 18:15:00,21,4.45,19.8025,1.060472163,S
2024-02-02 18:10:00,20,4.44,19.7136,1.014528042,S
2024-02-02 18:05:00,21,4.45,19.8025,1.060472163,S
2024-02-02 18:00:00,21,4.45,19.8025,1.060472163,S
2024-02-02 17:55:00,21,4.45,19.8025,1.060472163,S
2024-02-02 17:50:00,21,4.46,19.8916,1.055722013,S
2024-02-02 17:45:00,21,4.45,19.8025,1.060472163,S
2024-02-02 17:40:00,21,4.46,19.8916,1.055722013,S
2024-02-02 17:35:00,22,4.47,19.9809,1.101051504,S
2024-02-02 17:30:00,21,4.45,19.8025,1.060472163,S
2024-02-02 17:25:00,13,4.46,19.8916,0.653542199,S
2024-02-02 17:20:00,13,4.46,19.8916,0.653542199,S
2024-02-02 17:15:00,13,4.46,19.8916,0.653542199,S
2024-02-02 17:10:00,13,4.46,19.8916,0.653542199,S
2024-02-02 17:05:00,13,4.46,19.8916,0.653542199,S
2024-02-02 17:00:00,13,4.46,19.8916,0.653542199,S
2024-02-02 16:55:00,13,4.46,19.8916,0.653542199,S
2024-02-02 16:50:00,13,4.47,19.9809,0.650621343,S
2024-02-02 16:45:00,13,4.47,19.9809,0.650621343,S
2024-02-02 16:40:00,13,4.47,19.9809,0.650621343,S
2024-02-02 16:35:00,13,4.47,19.9809,0.650621343,S
2024-02-02 16:30:00,13,4.47,19.9809,0.650621343,S
2024-02-02 16:25:00,13,4.47,19.9809,0.650621343,S
2024-02-02 16:20:00,13,4.47,19.9809,0.650621343,S
2024-02-02 16:15:00,14,4.48,20.0704,0.697544643,S
2024-02-02 16:10:00,14,4.48,20.0704,0.697544643,S
2024-02-02 16:05:00,14,4.48,20.0704,0.697544643,S
2024-02-02 16:00:00,14,4.48,20.0704,0.697544643,S
2024-02-02 15:55:00,14,4.48,20.0704,0.697544643,S
2024-02-02 15:50:00,14,4.48,20.0704,0.697544643,S
2024-02-02 15:45:00,14,4.49,20.1601,0.694441,S
2024-02-02 15:40:00,14,4.49,20.1601,0.694441,S
2024-02-02 15:35:00,14,4.49,20.1601,0.694441,S
2024-02-02 15:30:00,14,4.5,20.25,0.691358025,S
2024-02-02 15:25:00,14,4.49,20.1601,0.694441,S
2024-02-02 15:20:00,14,4.5,20.25,0.691358025,S
2024-02-02 15:15:00,14,4.5,20.25,0.691358025,S
2024-02-02 15:10:00,14,4.49,20.1601,0.694441,S
2024-02-02 15:05:00,14,4.5,20.25,0.691358025,S
2024-02-02 15:00:00,14,4.5,20.25,0.691358025,S
2024-02-02 14:55:00,14,4.5,20.25,0.691358025,S
2024-02-02 14:50:00,14,4.5,20.25,0.691358025,S
2024-02-02 14:45:00,14,4.5,20.25,0.691358025,S
2024-02-02 14:40:00,14,4.5,20.25,0.691358025,S
2024-02-02 14:35:00,15,4.51,20.3401,0.737459501,S
2024-02-02 14:30:00,15,4.51,20.3401,0.737459501,S
2024-02-02 14:25:00,15,4.51,20.3401,0.737459501,S
2024-02-02 14:20:00,15,4.52,20.4304,0.734200016,S
2024-02-02 14:15:00,15,4.52,20.4304,0.734200016,S
2024-02-02 14:10:00,15,4.52,20.4304,0.734200016,S
2024-02-02 14:05:00,15,4.51,20.3401,0.737459501,S
2024-02-02 14:00:00,15,4.52,20.4304,0.734200016,S
2024-02-02 13:55:00,15,4.52,20.4304,0.734200016,S
2024-02-02 13:50:00,15,4.52,20.4304,0.734200016,S
2024-02-02 13:45:00,15,4.53,20.5209,0.730962092,S
2024-02-02 13:40:00,15,4.53,20.5209,0.730962092,S
2024-02-02 13:35:00,15,4.53,20.5209,0.730962092,S
2024-02-02 13:30:00,15,4.53,20.5209,0.730962092,S
2024-02-02 13:25:00,16,4.54,20.6116,0.776261911,S
2024-02-02 13:20:00,16,4.54,20.6116,0.776261911,S
2024-02-02 13:15:00,16,4.54,20.6116,0.776261911,S
2024-02-02 13:10:00,16,4.54,20.6116,0.776261911,S
2024-02-02 13:05:00,16,4.55,20.7025,0.77285352,S
2024-02-02 13:00:00,16,4.54,20.6116,0.776261911,S
2024-02-02 12:55:00,16,4.55,20.7025,0.77285352,S
2024-02-02 12:50:00,16,4.56,20.7936,0.769467528,S
2024-02-02 12:45:00,16,4.56,20.7936,0.769467528,S
2024-02-02 12:40:00,16,4.56,20.7936,0.769467528,S
2024-02-02 12:35:00,16,4.55,20.7025,0.77285352,S
2024-02-02 12:30:00,16,4.55,20.7025,0.77285352,S
2024-02-02 12:25:00,16,4.56,20.7936,0.769467528,S
2024-02-02 12:20:00,16,4.56,20.7936,0.769467528,S
2024-02-02 12:15:00,16,4.56,20.7936,0.769467528,S
2024-02-02 12:10:00,16,4.56,20.7936,0.769467528,S
2024-02-02 12:05:00,17,4.57,20.8849,0.813985224,S
2024-02-02 12:00:00,16,4.56,20.7936,0.769467528,S
2024-02-02 11:55:00,17,4.57,20.8849,0.813985224,S
2024-02-02 11:50:00,17,4.57,20.8849,0.813985224,S
2024-02-02 11:45:00,16,4.56,20.7936,0.769467528,S
2024-02-02 11:40:00,17,4.57,20.8849,0.813985224,S
2024-02-02 11:35:00,17,4.57,20.8849,0.813985224,S
2024-02-02 11:30:00,17,4.57,20.8849,0.813985224,S
2024-02-02 11:25:00,17,4.57,20.8849,0.813985224,S
2024-02-02 11:20:00,17,4.58,20.9764,0.810434584,S
2024-02-02 11:15:00,17,4.58,20.9764,0.810434584,S
2024-02-02 11:10:00,18,4.59,21.0681,0.85437225,S
2024-02-02 11:05:00,17,4.58,20.9764,0.810434584,S
2024-02-02 11:00:00,18,4.59,21.0681,0.85437225,S
2024-02-02 10:55:00,18,4.59,21.0681,0.85437225,S
2024-02-02 10:50:00,18,4.59,21.0681,0.85437225,S
2024-02-02 10:45:00,18,4.59,21.0681,0.85437225,S
2024-02-02 10:40:00,18,4.6,21.16,0.850661626,S
2024-02-02 10:35:00,18,4.61,21.2521,0.846975122,S
2024-02-02 10:30:00,18,4.6,21.16,0.850661626,S
2024-02-02 10:25:00,18,4.6,21.16,0.850661626,S
2024-02-02 10:20:00,18,4.61,21.2521,0.846975122,S
2024-02-02 10:15:00,18,4.61,21.2521,0.846975122,S
2024-02-02 10:10:00,19,4.62,21.3444,0.890163228,S
2024-02-02 10:05:00,18,4.61,21.2521,0.846975122,S
2024-02-02 10:00:00,18,4.61,21.2521,0.846975122,S
2024-02-02 09:55:00,19,4.62,21.3444,0.890163228,S
2024-02-02 09:50:00,19,4.62,21.3444,0.890163228,S
2024-02-02 09:45:00,19,4.62,21.3444,0.890163228,S
2024-02-02 09:40:00,19,4.62,21.3444,0.890163228,S
2024-02-02 09:35:00,19,4.62,21.3444,0.890163228,S
2024-02-02 09:30:00,19,4.62,21.3444,0.890163228,S
2024-02-02 09:25:00,19,4.63,21.4369,0.886322183,S
2024-02-02 09:20:00,19,4.63,21.4369,0.886322183,S
2024-02-02 09:15:00,19,4.63,21.4369,0.886322183,S
2024-02-02 09:10:00,20,4.64,21.5296,0.928953627,S
2024-02-02 09:05:00,20,4.64,21.5296,0.928953627,S
2024-02-02 09:00:00,20,4.64,21.5296,0.928953627,S
2024-02-02 08:55:00,20,4.64,21.5296,0.928953627,S
2024-02-02 08:50:00,20,4.65,21.6225,0.924962423,S
2024-02-02 08:45:00,21,4.66,21.7156,0.967046731,S
2024-02-02 08:40:00,20,4.65,21.6225,0.924962423,S
2024-02-02 08:35:00,21,4.66,21.7156,0.967046731,S
2024-02-02 08:30:00,21,4.66,21.7156,0.967046731,S
2024-02-02 08:25:00,20,4.65,21.6225,0.924962423,S
2024-02-02 08:20:00,21,4.66,21.7156,0.967046731,S
2024-02-02 08:15:00,21,4.66,21.7156,0.967046731,S
2024-02-02 08:10:00,21,4.67,21.8089,0.962909638,S
2024-02-02 08:05:00,21,4.67,21.8089,0.962909638,S
2024-02-02 08:00:00,21,4.67,21.8089,0.962909638,S
2024-02-02 07:55:00,22,4.68,21.9024,1.004456133,S
2024-02-02 07:50:00,21,4.67,21.8089,0.962909638,S
2024-02-02 07:45:00,22,4.68,21.9024,1.004456133,S
2024-02-02 07:40:00,22,4.68,21.9024,1.004456133,S
2024-02-02 07:35:00,22,4.68,21.9024,1.004456133,S
2024-02-02 07:30:00,22,4.68,21.9024,1.004456133,S
2024-02-02 07:25:00,22,4.69,21.9961,1.000177304,S
2024-02-02 07:20:00,22,4.68,21.9024,1.004456133,S
2024-02-02 07:15:00,22,4.68,21.9024,1.004456133,S
2024-02-02 07:10:00,22,4.69,21.9961,1.000177304,S
2024-02-02 07:05:00,22,4.7,22.09,0.995925758,S
2024-02-02 07:00:00,22,4.7,22.09,0.995925758,S
2024-02-02 06:55:00,23,4.71,22.1841,1.036778594,S
2024-02-02 06:50:00,22,4.7,22.09,0.995925758,S
2024-02-02 06:45:00,23,4.71,22.1841,1.036778594,S
2024-02-02 06:40:00,23,4.71,22.1841,1.036778594,S
2024-02-02 06:35:00,23,4.72,22.2784,1.032390118,S
2024-02-02 06:30:00,23,4.72,22.2784,1.032390118,S
2024-02-02 06:25:00,23,4.72,22.2784,1.032390118,S
2024-02-02 06:20:00,23,4.72,22.2784,1.032390118,S
2024-02-02 06:15:00,23,4.72,22.2784,1.032390118,S
2024-02-02 06:10:00,23,4.72,22.2784,1.032390118,S
2024-02-02 06:05:00,24,4.73,22.3729,1.072726379,S
2024-02-02 06:00:00,24,4.73,22.3729,1.072726379,S
2024-02-02 05:55:00,24,4.73,22.3729,1.072726379,S
2024-02-02 05:50:00,24,4.73,22.3729,1.072726379,S
2024-02-02 05:45:00,25,4.75,22.5625,1.108033241,S
2024-02-02 05:40:00,24,4.74,22.4676,1.068204882,S
2024-02-02 05:35:00,24,4.74,22.4676,1.068204882,S
2024-02-02 05:30:00,25,4.75,22.5625,1.108033241,S
2024-02-02 05:25:00,25,4.75,22.5625,1.108033241,S
2024-02-02 05:20:00,25,4.75,22.5625,1.108033241,S
2024-02-02 05:15:00,25,4.76,22.6576,1.103382529,S
2024-02-02 05:10:00,26,4.77,22.7529,1.142711479,S
2024-02-02 05:05:00,25,4.76,22.6576,1.103382529,S
2024-02-02 05:00:00,26,4.77,22.7529,1.142711479,S
2024-02-02 04:55:00,25,4.76,22.6576,1.103382529,S
2024-02-02 04:50:00,26,4.77,22.7529,1.142711479,S
2024-02-02 04:45:00,26,4.78,22.8484,1.13793526,S
2024-02-02 04:40:00,26,4.78,22.8484,1.13793526,S
2024-02-02 04:35:00,26,4.78,22.8484,1.13793526,S
2024-02-02 04:30:00,26,4.78,22.8484,1.13793526,S
2024-02-02 04:25:00,27,4.8,23.04,1.171875,S
2024-02-02 04:20:00,27,4.79,22.9441,1.176773114,S
2024-02-02 04:15:00,27,4.8,23.04,1.171875,S
2024-02-02 04:10:00,27,4.79,22.9441,1.176773114,S
2024-02-02 04:05:00,28,4.81,23.1361,1.2102299,S
2024-02-02 04:00:00,28,4.81,23.1361,1.2102299,S
2024-02-02 03:55:00,28,4.82,23.2324,1.205213409,S
2024-02-02 03:50:00,28,4.81,23.1361,1.2102299,S
2024-02-02 03:45:00,28,4.82,23.2324,1.205213409,S
2024-02-02 03:40:00,28,4.82,23.2324,1.205213409,S
2024-02-02 03:35:00,28,4.82,23.2324,1.205213409,S
2024-02-02 03:30:00,29,4.83,23.3289,1.243093331,S
2024-02-02 03:25:00,29,4.83,23.3289,1.243093331,S
2024-02-02 03:20:00,28,4.82,23.2324,1.205213409,S
2024-02-02 03:15:00,29,4.83,23.3289,1.243093331,S
2024-02-02 03:10:00,30,4.84,23.4256,1.280650229,S
2024-02-02 03:05:00,30,4.84,23.4256,1.280650229,S
2024-02-02 03:00:00,30,4.85,23.5225,1.275374641,S
2024-02-02 02:55:00,30,4.85,23.5225,1.275374641,S
2024-02-02 02:50:00,30,4.85,23.5225,1.275374641,S
2024-02-02 02:45:00,31,4.86,23.6196,1.312469305,S
2024-02-02 02:40:00,31,4.86,23.6196,1.312469305,S
2024-02-02 02:35:00,31,4.86,23.6196,1.312469305,S
2024-02-02 02:30:00,31,4.86,23.6196,1.312469305,S
2024-02-02 02:25:00,31,4.87,23.7169,1.307084821,S
2024-02-02 02:20:00,31,4.86,23.6196,1.312469305,S
2024-02-02 02:15:00,31,4.86,23.6196,1.312469305,S
2024-02-02 02:10:00,31,4.86,23.6196,1.312469305,S
2024-02-02 02:05:00,31,4.86,23.6196,1.312469305,S
2024-02-02 02:00:00,31,4.86,23.6196,1.312469305,S
2024-02-02 01:55:00,31,4.87,23.7169,1.307084821,S
2024-02-02 01:50:00,32,4.88,23.8144,1.343724805,S
2024-02-02 01:45:00,31,4.87,23.7169,1.307084821,S
2024-02-02 01:40:00,31,4.87,23.7169,1.307084821,S
2024-02-02 01:35:00,32,4.88,23.8144,1.343724805,S
2024-02-02 01:30:00,32,4.88,23.8144,1.343724805,S
2024-02-02 01:25:00,32,4.89,23.9121,1.338234618,S
2024-02-02 01:20:00,32,4.88,23.8144,1.343724805,S
2024-02-02 01:15:00,32,4.89,23.9121,1.338234618,S
2024-02-02 01:10:00,32,4.89,23.9121,1.338234618,S
2024-02-02 01:05:00,33,4.9,24.01,1.374427322,S
2024-02-02 01:00:00,34,4.91,24.1081,1.410314376,S
2024-02-02 00:55:00,34,4.91,24.1081,1.410314376,S
2024-02-02 00:50:00,34,4.91,24.1081,1.410314376,S
2024-02-02 00:45:00,34,4.92,24.2064,1.404587217,S
2024-02-02 00:40:00,34,4.92,24.2064,1.404587217,S
2024-02-02 00:35:00,34,4.91,24.1081,1.410314376,S
2024-02-02 00:30:00,35,4.93,24.3049,1.44003884,S
2024-02-02 00:25:00,35,4.93,24.3049,1.44003884,S
2024-02-02 00:20:00,35,4.93,24.3049,1.44003884,S
